open_covid_region_code,date,symptom:Adrenal crisis,symptom:Ageusia,symptom:Allergic conjunctivitis,symptom:Amblyopia,symptom:Amenorrhea,symptom:Angular cheilitis,symptom:Anosmia,symptom:Aphonia,symptom:Ascites,symptom:Asphyxia,symptom:Atheroma,symptom:Auditory hallucination,symptom:Balance disorder,symptom:Beau's lines,symptom:Bleeding on probing,symptom:Burning Chest Pain,symptom:Burning mouth syndrome,symptom:Cataplexy,symptom:Chancre,symptom:Chorea,symptom:Cleft lip and cleft palate,symptom:Clouding of consciousness,symptom:Compulsive hoarding,symptom:Crackles,symptom:Crepitus,symptom:Croup,symptom:Cyanosis,symptom:Depersonalization,symptom:Developmental disability,symptom:Dysautonomia,symptom:Dysgeusia,symptom:Dyspareunia,symptom:Dystonia,symptom:Dysuria,symptom:Epiphora,symptom:Esophagitis,symptom:Eye pain,symptom:Facial swelling,symptom:Fecal incontinence,symptom:Fibrocystic breast changes,symptom:Focal seizure,symptom:Gastroparesis,symptom:Generalized tonic–clonic seizure,symptom:Gingival recession,symptom:Globus pharyngis,symptom:Goitre,symptom:Grandiosity,symptom:Granuloma,symptom:Heart murmur,symptom:Hemolysis,symptom:Hemoptysis,symptom:Hepatic encephalopathy,symptom:Hepatotoxicity,symptom:Hydrocephalus,symptom:Hypercalcaemia,symptom:Hypercapnia,symptom:Hyperemesis gravidarum,symptom:Hyperlipidemia,symptom:Hypersomnia,symptom:Hyperventilation,symptom:Hypocalcaemia,symptom:Hypochondriasis,symptom:Hypomania,symptom:Impetigo,symptom:Intermenstrual bleeding,symptom:Kyphosis,symptom:Laryngitis,symptom:Leukorrhea,symptom:Malabsorption,symptom:Male infertility,symptom:Mitral insufficiency,symptom:Muscle atrophy,symptom:Myoclonus,symptom:Nasal polyp,symptom:Neck mass,symptom:Neutropenia,symptom:Night terror,symptom:Nocturnal enuresis,symptom:Nystagmus,symptom:Onychorrhexis,symptom:Osteopenia,symptom:Osteophyte,symptom:Papule,symptom:Paranoia,symptom:Pericarditis,symptom:Petechia,symptom:Photodermatitis,symptom:Photophobia,symptom:Photopsia,symptom:Pleurisy,symptom:Polycythemia,symptom:Polydipsia,symptom:Polyuria,symptom:Postural orthostatic tachycardia syndrome,symptom:Ptosis,symptom:Pulmonary edema,symptom:Rectal pain,symptom:Rectal prolapse,symptom:Renal colic,symptom:Rheum,symptom:Round ligament pain,symptom:Rumination,symptom:Sensitivity to sound,symptom:Shallow breathing,symptom:Spasticity,symptom:Splenomegaly,symptom:Sputum,symptom:Stomach rumble,symptom:Stridor,symptom:Subdural hematoma,symptom:Tachypnea,symptom:Tenderness,symptom:Thyroid nodule,symptom:Trichoptilosis,symptom:Upper respiratory tract infection,symptom:Urethritis,symptom:Urinary urgency,symptom:Vasculitis,symptom:Ventricular fibrillation,symptom:Viral pneumonia,symptom:Yawn,hospitalized_new,hospitalized_cumulative,normalized_hospitalized_new
US-DC,2020-04-27,0.0,4.237499999999999,-0.5325000000000006,0.0,0.0,1.2674999999999992,0.0,-2.7325000000000013,0.0,0.0,0.0,-0.6625000000000014,0.0,0.0,0.0,-1.5225000000000009,0.0,0.0,0.0,0.0,0.0,0.9574999999999987,0.0,0.0,1.0474999999999985,0.0,0.0,-0.6225000000000014,0.0,-2.242500000000001,0.0,0.0,0.0,0.0,0.27749999999999897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4974999999999987,0.0,0.0,0.0,0.0,0.0,-0.3525000000000009,-0.4425000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03250000000000064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1925000000000012,0.0,0.0,0.0,0.0,0.0,-0.39250000000000096,1.6274999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.857499999999999,0.0,-1.162500000000001,-0.21250000000000124,0.0,0.0,0.0,-1.5625000000000009,0.0,0.0,1.7174999999999994,-0.4425000000000008,0.14749999999999908,0.0,0.0,0.0,0.0,2.577499999999999,2.977499999999999,0.3274999999999988,0.0,0.0,0.0,0.0,-0.9825000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8025000000000011,0.0,-0.8025000000000011,-2.822500000000001,0.0,0.0,0.0,0.0
US-DC,2020-05-04,0.0,3.892500000000002,1.5725000000000016,0.0,0.0,2.302500000000002,0.0,0.0,0.0,0.0,0.0,0.342500000000002,0.0,0.0,0.0,-0.6574999999999984,0.0,0.0,0.0,0.0,0.0,0.07250000000000156,0.0,-1.527499999999998,1.4325000000000019,0.0,0.0,-1.0174999999999983,0.0,-1.797499999999998,0.0,0.0,0.0,0.0,1.0725000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2125000000000021,0.0,0.0,0.0,0.0,0.0,-0.15749999999999797,-0.9774999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10749999999999815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7074999999999982,0.0,0.0,0.0,0.0,0.0,-0.7974999999999981,-0.7074999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7525000000000022,0.0,-0.3374999999999986,-0.6074999999999982,0.0,0.0,0.0,0.02250000000000174,0.0,0.0,0.302500000000002,-0.8374999999999981,0.302500000000002,0.0,0.0,0.0,0.0,2.392500000000002,1.302500000000002,0.39250000000000185,0.0,0.0,0.0,0.0,-1.0674999999999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0174999999999983,0.0,-1.797499999999998,-2.2474999999999983,0.0,0.0,0.0,0.0
US-DC,2020-05-11,0.0,2.7287878787878794,-0.521212121212121,0.0,0.0,-0.751212121212121,0.0,-1.631212121212121,0.0,0.0,0.0,-0.561212121212121,0.0,0.0,0.0,-2.001212121212121,0.0,0.0,0.0,0.0,0.0,1.5687878787878793,0.0,-1.771212121212121,2.7787878787878793,0.0,0.0,-1.351212121212121,0.0,-0.9312121212121212,0.0,0.0,0.0,0.0,0.40878787878787914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.038787878787879,0.0,0.0,0.0,0.0,0.0,-1.4912121212121208,-0.3812121212121209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33121212121212107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0712121212121208,0.0,0.0,0.0,0.0,0.0,0.1287878787878789,1.6587878787878791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9187878787878789,0.0,-1.2612121212121208,0.7387878787878792,0.0,0.0,0.0,-0.8412121212121209,0.0,0.0,1.7587878787878788,-0.6112121212121209,-1.441212121212121,0.0,0.0,0.0,0.0,4.25878787878788,1.4787878787878794,-0.4212121212121209,0.0,0.0,0.0,0.0,-0.2412121212121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8612121212121209,0.0,0.498787878787879,-1.4912121212121208,0.0,0.0,0.0,0.0
US-DC,2020-05-18,0.0,0.7748275862068965,1.4348275862068958,0.0,0.0,-1.115172413793104,0.0,0.0,0.0,0.0,0.0,-0.31517241379310423,0.0,0.0,0.0,-0.785172413793104,0.0,0.0,0.0,0.0,0.0,0.1648275862068962,0.0,0.0,0.20482758620689623,0.0,0.0,-0.5451724137931038,0.0,-2.4851724137931037,0.0,0.0,0.0,0.0,-0.4051724137931041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7648275862068958,0.0,0.0,0.0,0.0,0.0,-1.1651724137931039,-1.9651724137931037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6848275862068958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2551724137931037,0.0,0.0,0.0,0.0,0.0,-0.4551724137931039,-0.5451724137931038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7248275862068958,0.0,4.274827586206896,0.8748275862068962,0.0,0.0,0.0,-0.8751724137931038,0.0,0.0,-0.5951724137931036,0.014827586206895838,-0.2151724137931037,0.0,0.0,0.0,0.0,2.8148275862068965,-0.2651724137931035,1.344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4451724137931037,0.0,-0.6451724137931043,0.0,0.0,0.0,0.0,0.0
US-DC,2020-05-25,0.0,0.6199999999999992,1.13,0.0,0.0,2.26,0.0,-1.5800000000000005,0.0,0.0,0.0,-0.6000000000000005,0.0,0.0,0.0,-0.8300000000000005,0.0,0.0,0.0,0.0,0.0,0.4299999999999997,0.0,-2.0500000000000007,-1.0700000000000003,0.0,0.0,-1.3900000000000006,0.0,-0.9300000000000006,0.0,0.0,0.0,0.0,0.09999999999999964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4099999999999993,0.0,0.0,0.0,0.0,0.0,1.2699999999999996,-0.6400000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2500000000000004,0.0,0.0,0.0,0.0,0.0,0.4299999999999997,-0.5500000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2699999999999996,0.0,5.16,0.009999999999999787,0.0,0.0,0.0,-0.4600000000000004,0.0,0.0,1.5099999999999998,-1.7700000000000005,0.33999999999999986,0.0,0.0,0.0,0.0,3.05,-0.5500000000000007,-1.8100000000000005,0.0,0.0,0.0,0.0,-1.6700000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4400000000000004,0.0,-0.040000000000000924,0.0,0.0,0.0,0.0,0.0
US-DC,2020-06-01,0.0,0.6726666666666681,-1.2073333333333323,0.0,0.0,0.30266666666666797,0.0,0.0,0.0,0.0,0.0,-0.8773333333333322,0.0,0.0,0.0,-2.147333333333332,0.0,0.0,0.0,0.0,0.0,-0.0273333333333321,0.0,-2.567333333333332,0.7226666666666679,0.0,0.0,-0.0273333333333321,0.0,-1.1073333333333322,0.0,0.0,0.0,0.0,-0.16733333333333267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0426666666666673,0.0,0.0,0.0,0.0,0.0,0.7226666666666679,-0.11733333333333196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2673333333333323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6573333333333324,0.0,0.0,0.0,0.0,0.0,-0.407333333333332,-1.2073333333333323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11266666666666758,0.0,7.352666666666668,0.30266666666666797,0.0,0.0,0.0,-0.5473333333333326,0.0,0.0,1.6626666666666674,-0.5473333333333326,-0.7773333333333321,0.0,0.0,0.0,0.0,2.9826666666666677,0.1626666666666674,-1.1073333333333322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2473333333333323,0.0,-0.0273333333333321,0.0,0.0,0.0,0.0,0.0
US-DC,2020-06-08,0.0,1.0659375000000004,-0.6840625,0.0,0.0,0.7859375000000002,0.0,-2.1940625,0.0,0.0,0.0,-1.4340625,0.0,0.0,0.0,-2.0540624999999997,0.0,0.0,0.0,0.0,0.0,1.0259375000000004,0.0,-2.3840624999999998,0.4059375000000003,0.0,0.0,0.2159374999999999,0.0,0.49593750000000014,0.0,0.0,0.0,0.0,-1.1540624999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1959375000000003,0.0,0.0,0.0,0.0,0.0,0.7859375000000002,-0.8240624999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5240625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9140625,0.0,0.0,0.0,0.0,0.0,0.9759375000000006,1.3959375000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4059375000000003,0.0,2.5359375,0.7859375000000002,0.0,0.0,0.0,-1.4840624999999998,0.0,0.0,1.9659375,-0.9640624999999998,-0.39406249999999954,0.0,0.0,0.0,0.0,3.6259375,0.02593750000000039,-0.7340624999999998,0.0,0.0,0.0,0.0,-0.9640624999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8640624999999997,0.0,1.8759375,0.0,0.0,0.0,0.0,0.0
US-DC,2020-06-15,0.0,-0.10656249999999812,-0.676562499999998,0.0,0.0,0.7034375000000024,0.0,-2.2065624999999978,0.0,0.0,0.0,-0.15656249999999794,0.0,0.0,0.0,-2.346562499999998,0.0,0.0,0.0,0.0,0.0,-0.006562499999997584,0.0,-1.5865624999999977,0.7034375000000024,0.0,0.0,-1.3965624999999977,0.0,0.1334375000000021,0.0,0.0,0.0,0.0,-0.9165624999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.133437500000002,0.0,0.0,0.0,0.0,0.0,1.8934375000000019,-1.5365624999999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.776562499999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4365624999999977,0.0,0.0,0.0,0.0,0.0,0.46343750000000217,-0.966562499999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0334375000000025,0.0,4.943437500000003,-0.15656249999999794,0.0,0.0,0.0,-0.5865624999999977,0.0,0.0,2.3734375000000023,-1.2965624999999976,-0.7265624999999978,0.0,0.0,0.0,0.0,3.0334375000000025,0.1334375000000021,-0.056562499999997407,0.0,0.0,0.0,0.0,-1.2465624999999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.966562499999998,0.0,-0.39656249999999815,0.0,0.0,0.0,0.0,0.0
US-DC,2020-06-22,0.0,3.0132258064516115,-1.8067741935483883,0.0,0.0,2.3032258064516116,0.0,-1.4567741935483882,0.0,0.0,0.0,-1.4067741935483884,0.0,0.0,0.0,-1.3067741935483883,0.0,0.0,0.0,0.0,0.0,0.4232258064516117,0.0,-2.216774193548388,0.6232258064516119,0.0,0.0,-1.506774193548388,0.0,0.12322580645161185,0.0,0.0,0.0,0.0,0.2732258064516122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1732258064516117,0.0,0.0,0.0,0.0,0.0,0.32322580645161203,-1.046774193548388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2867741935483883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.046774193548388,0.0,0.0,0.0,0.0,0.0,-0.6967741935483884,-0.8967741935483882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5432258064516118,0.0,5.153225806451611,1.033225806451612,0.0,0.0,0.0,-1.9167741935483882,0.0,0.0,0.8832258064516116,-0.6967741935483884,-0.23677419354838847,0.0,0.0,0.0,0.0,1.1832258064516115,1.2932258064516118,-1.506774193548388,0.0,0.0,0.0,0.0,-2.216774193548388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0967741935483883,0.0,0.0,0.0,0.0,0.0
US-DC,2020-06-29,0.0,1.808749999999999,-1.8012500000000005,0.0,0.0,-0.2612500000000004,0.0,-2.431250000000001,0.0,0.0,0.0,-2.5712500000000005,0.0,0.0,0.0,-1.9512500000000008,0.0,0.0,0.0,0.0,0.0,1.7087499999999993,0.0,-2.1912500000000006,0.02874999999999961,0.0,0.0,-1.2212500000000008,0.0,0.6987499999999995,0.0,0.0,0.0,0.0,-0.5512500000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25875,0.0,0.0,0.0,0.0,0.0,0.6987499999999995,-1.4612500000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8587499999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0912500000000005,0.0,0.0,0.0,0.0,0.0,-0.07125000000000092,0.7487499999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2187499999999991,0.0,5.228749999999999,2.2487499999999994,0.0,0.0,0.0,-0.7412500000000009,0.0,0.0,1.7087499999999993,-2.0912500000000005,-0.691250000000001,0.0,0.0,0.0,0.0,2.1487499999999997,0.7987499999999992,-0.4112500000000008,0.0,0.0,0.0,0.0,-2.1912500000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5087499999999991,0.0,-0.9412500000000006,0.0,0.0,0.0,0.0,0.0
US-DC,2020-07-06,0.0,3.835757575757577,-1.104242424242424,0.0,0.0,-0.6842424242424241,0.0,-1.394242424242424,0.0,0.0,0.0,-2.014242424242424,0.0,0.0,0.0,-1.064242424242424,0.0,0.0,0.0,0.0,0.0,1.835757575757576,0.0,-2.054242424242424,0.0357575757575761,0.0,0.0,-1.2042424242424241,0.0,0.6457575757575755,0.0,0.0,0.0,0.0,-0.11424242424242426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.785757575757576,0.0,0.0,0.0,0.0,0.0,1.3657575757575762,-1.2042424242424241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9142424242424241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4442424242424239,0.0,0.0,0.0,0.0,0.0,-1.8642424242424243,0.26575757575757564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.215757575757576,0.0,3.9257575757575767,0.8357575757575759,0.0,0.0,0.0,-1.254242424242424,0.0,0.0,1.9357575757575756,-1.394242424242424,-0.9142424242424241,0.0,0.0,0.0,0.0,2.5957575757575757,0.8357575757575759,0.8357575757575759,0.0,0.0,0.0,0.0,-1.6742424242424239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5342424242424242,0.0,-0.584242424242424,-2.534242424242424,0.0,0.0,0.0,0.0
US-DC,2020-07-13,0.0,3.106451612903225,0.00645161290322438,0.0,0.0,0.8664516129032247,0.0,-2.6135483870967753,0.0,0.0,0.0,-1.2735483870967754,0.0,0.0,0.0,-1.9935483870967752,0.0,0.0,0.0,0.0,0.0,2.5364516129032246,0.0,0.0,-0.22354838709677516,0.0,0.0,-0.3235483870967748,0.0,-0.273548387096775,0.0,0.0,0.0,0.0,0.8664516129032247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5864516129032245,0.0,0.0,0.0,0.0,0.0,-1.373548387096775,-1.1335483870967753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39645161290322495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7535483870967754,0.0,0.0,0.0,0.0,0.0,-1.1335483870967753,-0.8935483870967751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5364516129032246,0.0,0.9164516129032245,0.7764516129032248,0.0,0.0,0.0,-0.273548387096775,0.0,0.0,1.016451612903225,-0.8935483870967751,0.00645161290322438,0.0,0.0,0.0,0.0,2.9664516129032243,-0.8035483870967752,-1.4635483870967754,0.0,0.0,0.0,0.0,-1.2735483870967754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7535483870967754,0.0,-0.1335483870967753,0.0,0.0,0.0,0.0,0.0
US-DC,2020-07-20,0.0,0.7777419354838706,-1.7022580645161298,0.0,0.0,0.007741935483870144,0.0,-2.1422580645161298,0.0,0.0,0.0,-1.2722580645161297,0.0,0.0,0.0,-1.2722580645161297,0.0,0.0,0.0,0.0,0.0,2.2077419354838703,0.0,0.0,0.10774193548387068,0.0,0.0,-1.1322580645161295,0.0,0.3977419354838698,0.0,0.0,0.0,0.0,0.2977419354838702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.167741935483869,0.0,0.0,0.0,0.0,0.0,1.96774193548387,-1.3722580645161297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9922580645161299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7522580645161296,0.0,0.0,0.0,0.0,0.0,-1.0822580645161297,0.1577419354838705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7377419354838706,0.0,0.5377419354838704,-0.37225806451612975,0.0,0.0,0.0,-0.9422580645161296,0.0,0.0,2.68774193548387,0.10774193548387068,-0.2222580645161294,0.0,0.0,0.0,0.0,2.58774193548387,0.007741935483870144,-0.8522580645161297,0.0,0.0,0.0,0.0,-1.80225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8522580645161297,0.0,0.007741935483870144,0.0,0.0,0.0,0.0,0.0
US-DC,2020-07-27,0.0,2.974193548387097,-2.3458064516129027,0.0,0.0,0.5541935483870972,0.0,0.0,0.0,0.0,0.0,-0.2658064516129022,0.0,0.0,0.0,-2.4358064516129025,0.0,0.0,0.0,0.0,0.0,1.7141935483870974,0.0,-2.0058064516129024,0.07419354838709769,0.0,0.0,-0.07580645161290267,0.0,2.8741935483870975,0.0,0.0,0.0,0.0,0.3141935483870979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2941935483870974,0.0,0.0,0.0,0.0,0.0,1.6741935483870973,-1.1858064516129025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45580645161290256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1358064516129027,0.0,0.0,0.0,0.0,0.0,0.41419354838709754,-0.16580645161290253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0441935483870974,0.0,0.12419354838709751,0.12419354838709751,0.0,0.0,0.0,-1.1858064516129025,0.0,0.0,3.024193548387098,0.024193548387097863,-1.3758064516129025,0.0,0.0,0.0,0.0,1.8641935483870977,0.2641935483870972,-1.6658064516129025,0.0,0.0,0.0,0.0,-1.7658064516129026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7658064516129026,0.0,-1.5258064516129024,0.0,0.0,0.0,0.0,0.0
US-DC,2020-08-03,0.0,1.1909677419354834,-1.0390322580645162,0.0,0.0,0.030967741935484128,0.0,-2.5890322580645164,0.0,0.0,0.0,-0.4990322580645161,0.0,0.0,0.0,-1.4290322580645163,0.0,0.0,0.0,0.0,0.0,0.370967741935484,0.0,0.0,1.8209677419354842,0.0,0.0,0.22096774193548363,0.0,0.7609677419354837,0.0,0.0,0.0,0.0,-0.2590322580645159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.250967741935483,0.0,0.0,0.0,0.0,0.0,0.8509677419354835,-1.229032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2590322580645159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.229032258064516,0.0,0.0,0.0,0.0,0.0,-1.7190322580645163,0.32096774193548416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4590322580645161,0.0,-1.229032258064516,0.27096774193548345,0.0,0.0,0.0,-0.4590322580645161,0.0,0.0,2.9409677419354834,-0.2590322580645159,1.9709677419354836,0.0,0.0,0.0,0.0,2.360967741935484,0.9509677419354841,-0.5990322580645167,0.0,0.0,0.0,0.0,-1.229032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.059032258064516,0.0,-1.7690322580645161,0.0,0.0,0.0,0.0,0.0
US-DC,2020-08-10,0.0,0.9238709677419363,-2.116129032258064,0.0,0.0,1.0738709677419358,0.0,0.0,0.0,0.0,0.0,-2.556129032258064,0.0,0.0,0.0,-2.166129032258064,0.0,0.0,0.0,0.0,0.0,1.0738709677419358,0.0,-1.3461290322580641,0.9738709677419362,0.0,0.0,-0.6661290322580644,0.0,-0.08612903225806434,0.0,0.0,0.0,0.0,-0.2361290322580638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2938709677419356,0.0,0.0,0.0,0.0,0.0,-0.08612903225806434,-0.4261290322580642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7161290322580642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.696129032258064,0.0,0.0,0.0,0.0,0.0,0.4438709677419359,1.7938709677419356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.586129032258064,0.0,-1.0061290322580638,-0.08612903225806434,0.0,0.0,0.0,-0.2361290322580638,0.0,0.0,3.8738709677419356,-0.8661290322580641,-0.8661290322580641,0.0,0.0,0.0,0.0,2.523870967741936,5.753870967741936,-1.4861290322580638,0.0,0.0,0.0,0.0,-1.396129032258064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8161290322580639,0.0,-0.28612903225806363,0.0,0.0,0.0,0.0,0.0
US-DC,2020-08-17,0.0,0.25906249999999886,-1.2609375000000007,0.0,0.0,-0.43093750000000064,0.0,0.0,0.0,0.0,0.0,-1.6309375000000008,0.0,0.0,0.0,-1.3509375000000006,0.0,0.0,0.0,0.0,0.0,1.4090624999999992,0.0,-2.1809375000000006,-0.43093750000000064,0.0,0.0,-1.1209375000000006,0.0,0.25906249999999886,0.0,0.0,0.0,0.0,0.029062499999999325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.059062499999999,0.0,0.0,0.0,0.0,0.0,0.029062499999999325,-0.6609375000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9409375000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7209375000000007,0.0,0.0,0.0,0.0,0.0,-0.43093750000000064,1.549062499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8909375000000006,0.0,0.07906249999999915,0.5390624999999991,0.0,0.0,0.0,-0.7509375000000009,0.0,0.0,1.7790624999999993,-0.01093750000000071,0.4890624999999993,0.0,0.0,0.0,0.0,5.0990625,1.5990624999999996,-0.5709375000000008,0.0,0.0,0.0,0.0,-0.7509375000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9809375000000009,0.0,-0.2509375000000009,-1.8109375000000005,0.0,0.0,0.0,0.0
US-DC,2020-08-24,0.0,0.5622580645161275,-2.227741935483873,0.0,0.0,0.6122580645161273,0.0,-2.1777419354838727,0.0,0.0,0.0,-0.6977419354838728,0.0,0.0,0.0,-0.8777419354838729,0.0,0.0,0.0,0.0,0.0,2.5622580645161275,0.0,0.0,1.7722580645161274,0.0,0.0,-1.017741935483873,0.0,0.6522580645161273,0.0,0.0,0.0,0.0,0.0522580645161268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7622580645161277,0.0,0.0,0.0,0.0,0.0,2.2322580645161274,-0.9677419354838728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1577419354838727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6177419354838727,0.0,0.0,0.0,0.0,0.0,0.0022580645161269786,1.212258064516127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9822580645161274,0.0,-0.5977419354838727,-0.17774193548387274,0.0,0.0,0.0,-0.5077419354838728,0.0,0.0,0.792258064516127,-1.2977419354838728,0.5122580645161268,0.0,0.0,0.0,0.0,2.2822580645161272,0.33225806451612705,-1.5777419354838726,0.0,0.0,0.0,0.0,-1.8077419354838726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.017741935483873,0.0,-0.5977419354838727,0.0,0.0,0.0,0.0,0.0
